"","Id","LotArea","LotShape","LandContour","Utilities","LotConfig","Slope","DwellClass","OverallQuality","OverallCondition","YearBuilt","ExteriorCondition","BasementCondition","TotalBSF","CentralAir","LowQualFinSF","LivingArea","FullBath","HalfBath","BedroomAbvGr","KitchenQuality","KitchenAbvGr","Fireplaces","GarageType","GarageCars","PavedDrive","PoolArea","OpenPorchSF","MoSold","YrSold","SalePrice","X","X.1","LandContour_HLS","LandContour_Low","LandContour_Lv1","Utilities_NoSewa","LotConfig_CulDSac","LotConfig_FR2","LotConfig_FR3","LotConfig_Inside","Slope_Mod","Slope_Sev","DwellClass_2fmCon","DwellClass_Duplex","DwellClass_Twnhs","DwellClass_TwnhsE","CentralAir_Y","GarageType_Attchd","GarageType_Basment","GarageType_BuiltIn","GarageType_CarPort","GarageType_Detchd","LotShape_Code","ExteriorCondition_Code","BasementCondition_Code","KitchenQuality_Code","PavedDrive_Code"
"83",252,4750,3,"HLS","AllPub","Inside","Mod","TwnhsE",8,5,2006,"TA","TA",1573,"Y",0,1625,2,0,2,"Gd",1,1,"Attchd",2,"Y",0,0,12,2007,235000,NA,NA,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,2,1
"84",253,8366,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,2004,"TA","TA",798,"Y",0,1640,2,1,3,"Gd",1,0,"Attchd",2,"Y",0,45,12,2008,173000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"85",256,8738,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,1999,"TA","TA",1064.51174377224,"Y",0,2291,2,1,4,"Gd",1,1,"BuiltIn",2,"Y",0,0,2,2006,230000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,NA,2,2,2,1
"86",257,8791,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,2003,"TA","TA",864,"Y",0,1728,2,1,3,"Gd",1,0,"Attchd",2,"Y",0,56,5,2008,207500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"87",262,9588,3,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2007,"TA","TA",1482,"Y",0,2574,2,1,3,"Ex",1,1,"BuiltIn",3,"Y",0,148,11,2007,276000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,NA,2,2,1,1
"88",263,8471,3,"Lvl","AllPub","Corner","Gtl","1Fam",6,7,1977,"TA","Gd",1064.51174377224,"Y",0,1212,1,0,3,"TA",1,1,"Attchd",2,"Y",0,12,7,2006,151000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,1,3,1
"89",266,12090,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,6,1981,"Gd","TA",1422,"Y",0,1422,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,0,6,2008,175500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,1,2,2,1
"90",267,11207,3,"HLS","AllPub","FR2","Gtl","1Fam",6,5,1997,"TA","TA",802,"Y",0,1511,2,1,3,"TA",1,1,"Attchd",2,"Y",0,75,6,2006,185000,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"91",270,7917,3,"Lvl","AllPub","Corner","Gtl","1Fam",6,7,1976,"Gd","Gd",1143,"Y",0,1113,1,1,3,"TA",1,1,"Attchd",1,"Y",0,30,5,2007,148000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,1,1,3,1
"92",272,39104,3,"Low","AllPub","CulDSac","Sev","1Fam",7,7,1954,"TA","TA",1385,"Y",0,1363,1,0,2,"TA",1,2,"Attchd",2,"Y",0,0,4,2008,241500,NA,NA,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"93",273,11764,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",8,7,1999,"TA","TA",1152,"Y",0,2270,2,1,4,"Gd",1,1,"Attchd",3,"Y",0,57,4,2010,290000,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"94",277,9196,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2003,"TA","TA",1560,"Y",0,1560,2,0,3,"Gd",1,0,"Attchd",2,"Y",0,150,4,2010,201000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"95",286,4251,3,"Lvl","AllPub","Inside","Gtl","TwnhsE",7,5,2006,"TA","TA",625,"Y",0,1250,2,1,2,"Gd",1,0,"Detchd",2,"Y",0,54,6,2007,164700,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,NA,2,2,2,1
"96",287,9786,3,"Bnk","AllPub","Inside","Gtl","1Fam",6,7,1962,"TA","TA",912,"Y",0,1734,1,1,3,"Gd",1,1,"Attchd",2,"Y",0,0,6,2006,159000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"97",288,8125,3,"Lvl","AllPub","Corner","Gtl","1Fam",4,4,1971,"TA","TA",858,"Y",0,858,1,0,3,"TA",1,0,"Attchd",0,"Y",0,0,6,2006,88000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"98",289,9819,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1967,"Gd","TA",882,"Y",0,900,1,0,3,"TA",1,0,"Detchd",1,"Y",0,0,2,2010,122000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,1,2,3,1
"99",294,16659,3,"Lvl","AllPub","Corner","Gtl","1Fam",7,7,1977,"TA","TA",795,"Y",0,2263,2,1,3,"Gd",1,1,"Attchd",2,"Y",0,250,3,2006,235000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"100",296,7937,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",6,6,1984,"TA","TA",1003,"Y",0,1003,1,0,3,"TA",1,0,"Detchd",2,"Y",0,0,3,2006,142500,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"101",298,7399,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,1997,"TA","TA",975,"Y",0,1950,2,1,3,"Gd",1,1,"Detchd",2,"Y",0,10,6,2007,239000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,2,1
"102",303,13704,3,"Lvl","AllPub","Corner","Gtl","1Fam",7,5,2001,"TA","TA",1541,"Y",0,1541,2,0,3,"Gd",1,1,"Attchd",3,"Y",0,81,1,2006,205000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"103",308,7920,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1920,"Fa","TA",1064.51174377224,"Y",0,1406,1,0,3,"Fa",1,0,"Attchd",0,"N",0,144,3,2008,89500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,3,2,4,3
"104",309,12342,3,"Lvl","AllPub","Inside","Gtl","1Fam",4,5,1940,"TA","TA",1064.51174377224,"Y",0,861,1,0,1,"TA",1,0,"Detchd",2,"Y",0,0,3,2009,82500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"105",310,12378,3,"Lvl","AllPub","Inside","Gtl","1Fam",9,5,2003,"TA","TA",1896,"Y",0,1944,2,0,3,"Ex",1,3,"Attchd",3,"Y",0,175,11,2006,360000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,1,1
"106",311,7685,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1993,"TA","TA",1064.51174377224,"Y",0,1501,2,1,3,"Gd",1,1,"Attchd",2,"Y",0,63,5,2006,165600,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"107",316,7795,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2004,"TA","TA",716,"Y",0,1432,2,1,3,"Gd",1,1,"Attchd",2,"Y",0,51,7,2009,188500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"108",317,13005,3,"Lvl","AllPub","Corner","Gtl","1Fam",7,7,1980,"TA","TA",845,"Y",0,2353,2,1,4,"Ex",1,1,"Attchd",2,"Y",0,195,8,2009,260000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,1,1
"109",322,12099,3,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2004,"TA","TA",1136,"Y",0,2468,2,1,4,"Gd",1,1,"BuiltIn",3,"Y",0,154,6,2007,354000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,NA,2,2,2,1
"110",323,10380,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,1986,"TA","TA",1502,"Y",0,2730,2,1,4,"Gd",1,1,"Attchd",2,"Y",0,96,8,2007,301000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"111",327,10846,3,"Lvl","AllPub","CulDSac","Gtl","TwnhsE",8,5,1993,"TA","TA",1719,"Y",0,1719,1,1,1,"Gd",1,2,"Attchd",2,"Y",0,30,5,2008,324000,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,2,1
"112",329,11888,3,"Bnk","AllPub","Inside","Gtl","1Fam",6,6,1916,"TA","TA",844,"N",0,2134,2,0,5,"Gd",1,0,"Detchd",2,"Y",0,60,7,2009,214500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,2,2,2,1
"113",331,10624,3,"Lvl","AllPub","Inside","Gtl","Duplex",5,4,1964,"TA","TA",1728,"Y",0,1728,2,0,6,"TA",2,0,"Detchd",1,"Y",0,0,11,2007,119000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,NA,2,2,3,1
"114",333,10655,3,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2003,"TA","TA",3206,"Y",0,1629,2,0,3,"Gd",1,1,"Attchd",3,"Y",0,0,10,2009,284000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"115",335,9042,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1998,"TA","TA",943,"Y",0,1638,2,1,3,"TA",1,2,"Attchd",2,"Y",0,38,7,2008,192000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"116",336,164660,3,"HLS","AllPub","Corner","Sev","2fmCon",5,6,1965,"TA","TA",1499,"Y",0,1786,2,0,3,"TA",1,2,"Attchd",2,"Y",0,0,8,2008,228950,NA,NA,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"117",337,14157,3,"HLS","AllPub","Corner","Gtl","1Fam",9,5,2005,"TA","TA",1922,"Y",0,1922,2,0,3,"Gd",1,1,"Attchd",3,"Y",0,51,7,2007,377426,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"118",340,12400,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,7,1958,"TA","Fa",1215,"Y",0,1215,1,0,3,"TA",1,0,"Attchd",1,"Y",0,0,6,2009,155000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,3,3,1
"119",344,8849,3,"Lvl","AllPub","Inside","Gtl","TwnhsE",9,5,2005,"TA","TA",1684,"Y",0,1684,2,0,2,"Ex",1,1,"Attchd",2,"Y",0,72,7,2008,266000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,1,1
"120",347,12772,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",6,8,1960,"Gd","TA",958,"Y",0,958,1,0,2,"TA",1,0,"Attchd",1,"Y",0,0,4,2007,151500,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,1,2,3,1
"121",348,17600,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1960,"TA","TA",1478,"Y",0,1478,2,0,3,"TA",1,2,"Attchd",2,"Y",0,40,12,2009,157500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"122",351,7820,3,"Lvl","AllPub","Inside","Gtl","TwnhsE",9,5,2007,"TA","TA",1869,"Y",0,1869,2,0,2,"Ex",1,1,"Attchd",2,"Y",0,54,12,2007,318061,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,1,1
"123",352,5271,3,"Low","AllPub","Inside","Mod","1Fam",7,5,1986,"TA","TA",1453,"Y",0,1453,1,1,2,"Gd",1,1,"Attchd",2,"Y",0,80,12,2006,190000,NA,NA,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"124",357,9248,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,6,1992,"TA","TA",1158,"Y",0,1167,2,0,3,"Gd",1,0,"Attchd",2,"Y",0,26,7,2009,173000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"125",359,6930,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,4,1958,"TA","TA",1062,"Y",0,1352,1,0,3,"Gd",1,0,"BuiltIn",1,"Y",0,0,7,2006,130000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,NA,2,2,2,1
"126",360,12011,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",8,5,1998,"TA","TA",1086,"Y",0,1924,2,1,3,"Gd",1,1,"Attchd",2,"Y",0,75,6,2006,280000,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"127",361,7540,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",6,6,1978,"TA","TA",888,"Y",0,912,1,0,2,"TA",1,1,"Attchd",2,"Y",0,0,6,2007,156000,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"128",365,18800,3,"Lvl","AllPub","FR2","Gtl","1Fam",6,5,1976,"TA","TA",796,"Y",0,1574,2,1,3,"TA",1,1,"Attchd",2,"Y",0,111,7,2006,190000,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"129",367,9500,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1963,"TA","TA",1394,"Y",0,1394,1,1,3,"TA",1,2,"Attchd",2,"Y",0,76,7,2009,159000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"130",368,9150,3,"Lvl","AllPub","Corner","Gtl","1Fam",6,5,1962,"TA","TA",1099,"Y",0,1431,1,0,3,"TA",1,1,"Basment",1,"Y",0,110,12,2008,165000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,NA,2,2,3,1
"131",370,9830,3,"Lvl","AllPub","Corner","Gtl","1Fam",5,7,1959,"Gd","TA",1063,"Y",0,1287,1,0,3,"Gd",1,1,"Detchd",2,"Y",0,17,3,2010,162000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,1,2,2,1
"132",371,8121,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,2000,"TA","TA",953,"Y",0,1664,2,1,3,"TA",1,1,"Attchd",2,"Y",0,40,1,2006,172400,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"133",377,8846,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",5,5,1996,"TA","TA",870,"Y",0,914,1,0,2,"TA",1,0,"Detchd",2,"Y",0,0,7,2006,148000,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"134",378,11143,3,"Lvl","AllPub","Corner","Gtl","1Fam",8,5,2004,"TA","TA",1580,"Y",0,2466,3,0,4,"Gd",1,1,"Attchd",2,"Y",0,214,12,2007,340000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"135",380,8123,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,2000,"TA","TA",982,"Y",0,1800,2,1,3,"TA",1,1,"Attchd",2,"Y",0,63,6,2009,179000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"136",383,9245,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2006,"TA","TA",939,"Y",0,1797,2,1,3,"Gd",1,0,"Attchd",2,"Y",0,53,4,2007,213500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"137",389,9382,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",7,5,1999,"TA","TA",1468,"Y",0,1479,2,0,3,"Gd",1,0,"Attchd",2,"Y",0,25,7,2008,191000,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"138",392,12209,3,"Lvl","AllPub","CulDSac","Gtl","1Fam",6,5,2001,"TA","TA",804,"Y",0,1961,2,1,3,"Gd",1,1,"BuiltIn",2,"Y",0,192,6,2009,215000,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,2,2,2,1
"139",393,8339,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,7,1959,"TA","NB",0,"Y",0,882,1,0,3,"TA",1,0,"Attchd",1,"Y",0,0,7,2007,106500,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,4,3,1
"140",402,8767,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2005,"TA","TA",1310,"Y",0,1310,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,0,7,2006,164990,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"141",405,10364,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,5,1995,"TA","TA",806,"Y",0,1572,2,1,3,"TA",1,1,"BuiltIn",2,"Y",0,40,5,2007,168000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,NA,2,2,3,1
"142",406,9991,3,"Lvl","AllPub","Corner","Gtl","1Fam",4,4,1976,"TA","TA",1281,"Y",0,1517.22206703911,2,0,3,"TA",1,1,"Attchd",2,"Y",0,78,6,2009,150000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"143",416,8899,3,"Lvl","AllPub","Inside","Gtl","1Fam",7,5,2007,"TA","TA",1340,"Y",0,1340,2,0,3,"Gd",1,0,"Attchd",2,"Y",0,30,8,2007,181134,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"144",418,22420,3,"Lvl","AllPub","Inside","Gtl","1Fam",6,6,1918,"TA","TA",1370,"N",0,2624,2,1,4,"TA",1,1,"Detchd",3,"N",0,0,11,2007,239000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,2,2,3,3
"145",422,16635,3,"Lvl","AllPub","FR2","Gtl","1Fam",6,7,1977,"TA","TA",1602,"Y",0,1602,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,0,6,2009,215000,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"146",428,8593,3,"Lvl","AllPub","Inside","Gtl","1Fam",4,6,1957,"TA","TA",907,"Y",0,907,1,0,3,"TA",1,0,"Detchd",1,"Y",0,0,7,2008,109008,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"147",430,11457,3,"Lvl","AllPub","Corner","Gtl","1Fam",6,5,1988,"TA","TA",1392,"Y",0,1412,2,0,3,"Gd",1,1,"Attchd",2,"Y",0,0,3,2009,175000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"148",432,5586,3,"Bnk","AllPub","Inside","Gtl","1Fam",6,7,1920,"TA","TA",901,"Y",0,1198,1,0,4,"TA",1,0,"Attchd",0,"N",0,98,9,2008,79900,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,3
"149",434,10839,3,"Lvl","AllPub","Corner","Gtl","1Fam",6,5,1997,"TA","TA",926,"Y",0,1604,2,1,3,"TA",1,1,"Attchd",2,"Y",0,36,7,2008,181000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"150",447,16492,3,"Lvl","AllPub","Corner","Gtl","1Fam",6,6,1966,"TA","TA",1517,"Y",0,1888,2,1,2,"Gd",1,1,"Attchd",2,"Y",0,0,6,2010,190000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"151",448,11214,3,"Lvl","AllPub","Corner","Gtl","1Fam",7,5,1998,"TA","TA",930,"Y",0,1886,2,1,4,"Gd",1,1,"Attchd",2,"Y",0,0,7,2006,199900,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"152",452,70761,3,"Low","AllPub","Inside","Mod","1Fam",7,5,1975,"TA","TA",1533,"Y",0,1533,2,0,2,"Gd",1,2,"Attchd",2,"Y",0,54,12,2006,280000,NA,NA,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"153",453,9303,3,"Lvl","AllPub","Corner","Gtl","1Fam",6,5,1996,"TA","TA",872,"Y",0,1756,2,1,3,"TA",1,0,"Attchd",2,"Y",0,122,7,2007,204000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"154",458,53227,3,"Low","AllPub","CulDSac","Mod","1Fam",4,6,1954,"TA","TA",1364,"Y",0,1663,1,0,2,"Gd",1,2,"Attchd",2,"Y",0,137,3,2008,256000,NA,NA,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"155",460,7015,3,"Bnk","AllPub","Corner","Gtl","1Fam",5,4,1950,"TA","TA",709,"Y",0,1203,1,0,3,"Gd",1,1,"Detchd",1,"Y",0,0,7,2009,110000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,2,1
"156",461,8004,3,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2009,"TA","TA",832,"Y",0,1935,2,1,3,"TA",1,0,"BuiltIn",2,"Y",0,150,12,2009,263435,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,NA,2,2,3,1
"157",463,8281,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,5,1965,"TA","TA",864,"Y",0,864,1,0,3,"TA",1,1,"Detchd",1,"Y",0,0,12,2009,62383,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"158",464,11988,3,"HLS","AllPub","Inside","Mod","1Fam",6,7,1934,"TA","TA",715,"Y",0,1660,1,1,3,"TA",1,1,"Detchd",1,"Y",0,0,8,2008,188700,NA,NA,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,NA,2,2,3,1
"159",469,11428,3,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2006,"TA","TA",1626,"Y",0,1517.22206703911,2,0,3,"Gd",1,1,"Attchd",3,"Y",0,44,5,2007,250000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"160",470,9291,3,"Lvl","AllPub","Corner","Gtl","1Fam",6,5,1993,"TA","TA",832,"Y",0,1710,2,1,3,"Gd",1,0,"Attchd",2,"Y",0,70,6,2008,187000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"161",471,6820,3,"Lvl","AllPub","Corner","Gtl","TwnhsE",8,5,1985,"TA","TA",1488,"Y",0,1502,1,1,1,"Gd",1,0,"Attchd",2,"Y",0,54,6,2010,212000,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,2,2,1
"162",474,14977,3,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,2006,"TA","TA",1976,"Y",0,1976,2,0,2,"Gd",1,1,"Attchd",3,"Y",0,63,7,2007,440000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"163",481,16033,3,"Lvl","AllPub","FR2","Gtl","1Fam",9,5,2004,"TA","TA",1833,"Y",0,1850,2,0,3,"Gd",1,1,"Attchd",3,"Y",0,112,3,2006,326000,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
"164",482,11846,3,"HLS","AllPub","Inside","Gtl","1Fam",9,5,2003,"TA","TA",1792,"Y",0,1792,2,0,2,"Ex",1,1,"Attchd",3,"Y",0,49,8,2006,374000,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,1,1
"165",485,7758,3,"Lvl","AllPub","Corner","Gtl","1Fam",5,7,1962,"Gd","TA",999,"Y",0,999,1,0,3,"Gd",1,0,"Detchd",1,"Y",0,132,3,2007,132500,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,1,2,2,1
"166",488,12243,3,"Lvl","AllPub","Inside","Gtl","1Fam",5,6,1971,"TA","TA",1484,"Y",0,1484,2,0,3,"TA",1,1,"Attchd",2,"Y",0,0,2,2007,175000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"167",493,15578,3,"Lvl","AllPub","Corner","Gtl","1Fam",6,5,2006,"TA","TA",728,"Y",0,1456,2,1,3,"TA",1,0,"Attchd",2,"Y",0,0,5,2006,172785,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,3,1
"168",497,12692,3,"Lvl","AllPub","Inside","Gtl","1Fam",8,5,1992,"TA","TA",3200,"Y",0,3228,3,0,4,"Gd",1,1,"Attchd",2,"Y",0,75,5,2007,430000,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,1
